rent,price,square,bedrooms,bathrooms,balcony,house_direction,legal_info,furniture,hurried
False,8.9 tỉ,,4.0,,False,tây,False,True,False
True,,91.0,,,False,đông,False,False,False
False,8 tỷ,,,,False,,False,True,False
False,9 tỷ,192.0,4.0,5.0,False,đông,True,True,True
False,6.6 tỷ,66.0,3.0,3.0,False,,True,False,True
False,"8,5 tỷ",,,,False,bắc,False,False,False
False,,50.0,3.0,3.0,False,,False,True,False
False,,,4.0,,False,đông,True,False,False
False,6 tỷ,,,3.0,False,,False,True,False
False,4.8 tỷ,,2.0,,False,,False,True,False
False,8 tỷ,60.1,3.0,3.0,False,nam,False,True,False
False,7.9 tỷ,48.0,,,False,,True,False,False
True,24.5 tỷ,70.0,5.0,5.0,True,,True,False,False
False,6.4 tỷ,,3.0,4.0,False,tây,False,True,False
False,7.7 tỷ,,4.0,4.0,True,bắc,False,True,False
False,6.4 tỷ,,3.0,4.0,False,tây,False,True,False
False,5 tỷ,,,,False,,False,False,False
False,200 triệu,,,,False,,True,False,True
False,3 tỷ,100.0,,,False,,True,False,True
False,5 tỷ,75.0,,,False,,True,False,False
False,2.4tỷ,32.0,2.0,1.0,False,,True,False,False
False,4.5 tỷ,,,,True,,True,True,False
False,5 tỷ,,,,False,,True,False,True
False,,52.0,2.0,2.0,False,nam,True,False,False
False,4.3 tỷ,68.0,3.0,2.0,False,,True,False,False
False,4 tỷ,,,,False,,True,False,True
False,,104.0,,,False,,True,False,False
False,5 tỷ,120.0,,,False,,True,False,False
False,4.8tỷ,77.0,,3.0,True,tây,True,False,False
False,6 tỷ,,,3.0,False,,False,True,False
False,5.5 tỷ,,3.0,4.0,False,tây,False,True,False
False,4 tỷ,32.6,,3.0,False,,False,True,False
False,5 tỷ,,,,False,,False,False,False
False,6 tỷ,,3.0,4.0,False,tây,False,False,False
False,2tỷ,42.0,2.0,,True,,True,False,False
False,6 tỷ,,,,False,,False,False,False
False,8 tỷ,,,,False,đông,False,False,False
False,8.9 tỉ,,4.0,,False,tây,False,True,False
False,"4,2 tỷ",58.0,,,False,đông,True,True,False
False,4 tỷ,,3.0,3.0,False,,False,True,False
False,7 tỷ,,,,False,,False,True,False
False,5 tỷ,40.0,3.0,3.0,False,tây,False,True,False
False,,,,,False,,False,False,False
False,,,,,False,,True,False,False
False,2tỷ,50.0,2.0,3.0,False,,False,False,False
False,7 tỷ,60.1,3.0,3.0,False,nam,False,True,False
False,7 tỷ,60.1,3.0,3.0,False,nam,False,True,False
False,8 tỷ,,,,False,đông,False,False,False
False,12tỷ,,,,False,đông,True,False,False
False,12.5 tỷ,70.0,4.0,5.0,True,,True,True,False
False,4.6 tỷ,,2.0,,False,,False,True,False
False,7 tỷ,,,,False,đông,False,False,False
False,"6,1 tỷ",,3.0,2.0,False,,True,False,False
True,"4,3 tỷ",,,2.0,False,,True,False,False
False,5.7 tỷ,,3.0,4.0,False,tây,False,True,False
False,5 tỷ,40.0,3.0,3.0,False,tây,False,True,False
False,4.6 tỷ,,2.0,,False,,False,True,False
False,4.1tỷ,48.0,2.0,2.0,False,,True,False,False
False,5 tỷ,32.6,,3.0,False,,False,True,False
False,1.95 tỷ,35.0,,,False,,True,False,True
False,7 tỷ,60.1,3.0,3.0,False,nam,False,True,False
False,7.9 tỷ,48.0,,,False,,True,False,False
True,30 triệu,102.0,,,False,đông,False,False,False
False,8 tỷ,54.0,4.0,5.0,False,tây,False,True,False
False,1.91 tỷ,35.2,2.0,2.0,True,,True,False,True
False,5 tỷ,,3.0,3.0,False,,False,True,False
False,5 tỷ,,,3.0,False,tây,False,True,False
False,6.7 tỉ,,4.0,,False,tây,False,True,False
False,5.7 tỷ,,4.0,4.0,True,bắc,False,True,False
False,8.7 tỉ,,4.0,,False,tây,False,True,False
False,5 tỷ,,,,False,,False,False,False
False,9 tỷ,54.0,4.0,5.0,False,tây,False,True,False
False,6.9 tỷ,48.0,,,False,,True,False,False
False,8 tỷ,,,,False,,False,True,False
False,8 tỷ,,,,False,đông,False,False,False
False,5 tỷ,32.6,,3.0,False,,False,True,False
True,11.8 tỷ,,3.0,,False,,True,False,False
False,11 tỷ,90.0,,5.0,True,,True,False,False
False,,,,5.0,True,,True,False,False
False,18 tỷ,,,,False,bắc,False,False,False
True,30 triệu,,7.0,,False,,False,False,False
True,,,,,False,,True,False,False
False,8 tỷ,43.4,,1.0,False,,False,False,False
False,,18.3,,,False,,True,False,False
False,,,,,False,,False,False,False
False,16.7 tỷ,100.0,,,False,,True,False,False
False,9 tỷ,60.0,5.0,5.0,False,,True,True,False
False,4.6 tỷ,,2.0,,False,,False,True,False
False,4 tỷ,40.0,3.0,3.0,False,tây,False,True,False
False,5 tỷ,,,,False,,False,False,False
False,,55.0,,,False,đông,True,False,False
False,,,,,False,tây,False,False,False
False,6.8 tỷ,,,2.0,False,,True,False,False
False,4.05tỷ,43.0,,2.0,False,tây,False,False,False
False,6 tỷ,,,,False,,False,False,False
False,,,,,False,,False,False,False
False,7 tỷ,,,,False,,False,True,False
False,"23,5 tỷ",,,,False,,True,False,False
False,9 tỷ,54.0,4.0,5.0,False,tây,False,True,False
False,"8,2 tỷ",,4.0,4.0,True,bắc,False,True,False
False,5 tỷ,,3.0,3.0,False,,False,True,False
False,6.8 tỷ,50.0,,,False,,True,False,True
False,5 tỷ,,,3.0,False,,False,True,False
False,5 tỷ,,,3.0,False,,False,True,False
False,11.1 tỷ,120.0,7.0,8.0,False,,True,False,False
False,4 tỷ,32.6,,3.0,False,,False,True,False
False,6 tỷ,,,5.0,True,,False,True,False
False,4.7 tỷ,,3.0,4.0,False,tây,False,True,False
False,6 tỷ,,,,False,tây,False,False,False
False,7.4 tỷ,51.76,4.0,5.0,True,,True,False,False
False,"6,95 tỷ",,2.0,2.0,False,,True,False,False
False,"4,9 tỷ",,3.0,2.0,False,,False,True,False
False,6 tỷ,,,,False,đông,False,False,False
False,4.x tỷ,,2.0,2.0,False,,True,False,False
False,6 tỷ,60.1,3.0,3.0,False,nam,False,True,False
False,"7,8 tỷ",56.0,,,False,,True,False,False
False,4 tỷ,,2.0,2.0,True,,True,True,False
False,5 tỷ,44.0,3.0,4.0,False,bắc,False,True,False
False,4.1 tỷ,,2.0,,False,,False,True,False
False,5 tỷ,40.0,3.0,3.0,False,tây,False,True,False
False,7.5 tỷ,,4.0,3.0,False,,False,False,True
True,,,,,False,,True,False,False
False,8.75 tỷ,168.0,5.0,4.0,False,,True,False,True
False,2tỷ,40.0,3.0,,False,,False,False,False
False,4 tỷ,32.6,,3.0,False,,False,True,False
False,,,4.0,,False,,True,False,False
False,6 tỷ,,,,False,đông,False,False,False
False,79 tỷ,537.0,,,False,tây,True,False,False
False,12 tỷ,,,13.0,False,đông,False,False,True
False,5 tỷ,,3.0,3.0,False,,False,True,False
False,5 tỷ,40.0,3.0,3.0,False,tây,False,True,False
False,9.5 tỷ,66.0,5.0,4.0,False,nam,False,False,False
False,,,,,False,tây,False,True,False
False,12.8 tỷ,70.0,5.0,4.0,False,nam,False,False,False
False,6.8tỷ,,,,False,,False,False,False
False,12.4 tỷ,60.0,4.0,4.0,False,nam,False,False,False
False,5 tỷ,44.0,3.0,4.0,False,bắc,False,True,False
False,9.5 tỷ,66.5,4.0,4.0,False,nam,False,False,False
False,14.7 tỷ,100.0,6.0,6.0,False,nam,False,False,False
False,6 tỷ,,,5.0,True,,False,True,False
False,1.8 tỷ,,,,False,,True,False,True
False,5 tỷ,,,3.0,False,,False,True,False
False,4 tỷ,160.0,3.0,3.0,False,,True,False,False
False,3.75 tỷ,,,,False,,False,False,False
False,8 triệu,,2.0,3.0,True,,True,False,False
False,"7,8 tỷ",56.0,,,False,,True,False,False
False,18 tỷ,99.2,,,False,,False,False,True
False,1.8 tỷ,,,,False,,True,False,True
False,1.8 tỷ,,,,False,,True,False,True
False,8.2 tỷ,,,,False,bắc,True,False,True
False,1 tỷ,56.0,,,False,,False,False,True
False,,,4.0,4.0,False,đông,True,False,False
False,45 tỷ,,,,False,,False,False,False
False,4 tỷ,40.0,3.0,3.0,False,tây,False,True,False
False,13.3 tỷ,,6.0,,False,,True,False,False
False,10 tỷ,72.0,,5.0,False,,True,False,True
False,8 tỷ,52.0,,,False,,True,True,False
False,4 tỷ,54.0,,,False,đông,False,False,False
True,4.2 tỷ,36.0,,2.0,True,,True,False,False
False,"13,5 tỷ",273.0,4.0,5.0,False,,False,False,False
False,"3,8 tỷ",,,,False,,False,False,False
False,"3,8 tỷ",,,,False,,False,False,False
True,"5,5tỷ",184.0,3.0,,False,,True,False,False
False,"9,2 tỷ",,6.0,5.0,False,,True,False,False
False,,37.0,,,False,,True,False,False
False,17 tỷ,210.0,2.0,1.0,True,đông,True,True,False
False,7.6tỷ,44.0,,,False,,False,False,True
False,17.9 tỷ,,,,False,,False,False,False
False,"22,5 tỷ",92.0,,,False,,True,False,False
False,,,3.0,2.0,False,,True,False,False
False,"8,5 tỷ",45.0,3.0,5.0,False,,False,False,False
False,,,,,False,,False,False,False
False,"2,9tỷ",60.0,,,False,đông,True,False,False
False,"2,9tỷ",60.0,,,False,đông,True,False,False
False,,120.0,,,False,,True,True,False
False,11 tỷ,51.0,,,False,,False,False,False
False,18.5 tỷ,88.0,4.0,,False,,True,True,False
False,4.9 tỷ,48.0,,,False,,True,False,False
False,3 tỷ,,,,False,tây,False,False,True
False,7.5 tỉ,,4.0,,False,tây,False,True,False
True,,7200.0,,,False,,False,False,False
False,,,,2.0,False,,False,False,False
False,12.9 tỷ,84.0,6.0,4.0,False,nam,False,False,False
False,6 tỷ,,,5.0,True,,False,True,False
False,5 tỷ,,2.0,2.0,True,,True,True,False
False,,53.0,4.0,3.0,False,,True,False,False
False,,53.0,4.0,3.0,False,,True,False,False
False,8 tỷ,,,,False,đông,False,False,False
False,,53.0,4.0,3.0,False,,True,False,False
False,6.4 tỷ,,3.0,4.0,False,tây,False,True,False
False,3.8 tỷ,,2.0,,False,,False,True,False
False,"8,2 tỷ",,4.0,4.0,True,bắc,False,True,False
False,8 tỷ,,,,False,,False,True,False
False,99 tỷ,,6.0,4.0,False,,True,False,False
False,25 tỷ,,4.0,5.0,False,,False,False,False
False,8 tỷ,60.1,3.0,3.0,False,nam,False,True,False
False,,,2.0,2.0,False,,True,False,False
False,,39.99,2.0,2.0,False,,True,False,False
False,"4,6 tỷ",50.0,3.0,2.0,False,,True,False,False
False,5.8 tỷ,66.0,,2.0,False,,True,False,True
False,2.890 tỷ,24.0,1.0,2.0,False,đông,True,True,False
False,,36.0,2.0,2.0,False,,True,False,False
False,,39.6,2.0,2.0,False,đông,True,False,False
False,,10.0,,3.0,False,,False,False,False
False,,96.0,4.0,,False,,False,False,False
False,3.8 tỷ,,2.0,,False,,False,True,False
False,14 tỷ,,3.0,3.0,False,,True,False,False
False,"11,6 tỷ",,6.0,6.0,False,,False,False,False
False,12 tỷ,300.0,,,False,,True,False,False
False,8.8 tỷ,51.0,4.0,,False,,False,False,False
False,4tỷ,,,,False,,False,False,False
False,5 tỷ,,,,False,tây,False,False,True
False,8.8 tỷ,51.0,4.0,,False,,False,False,False
False,8.8 tỷ,42.0,4.0,,False,,True,False,False
False,"7,4 tỷ",48.0,,,False,,True,False,False
False,15 triệu,,,,False,,True,False,False
False,,90.0,,,False,,True,False,False
False,"9,8 tỷ",,,,False,,True,False,False
False,,,3.0,,False,,False,False,False
False,6.1 tỷ,83.0,,,False,,True,False,False
True,9.6 tỷ,42.0,6.0,7.0,False,,True,False,False
False,,,,,False,,True,False,False
False,12.8 tỷ,,3.0,4.0,False,,True,False,False
False,,,,,False,,True,False,False
True,1.5 tỷ,230.0,,,False,,True,False,False
False,,,,,False,,True,False,False
False,,,,,False,,False,True,False
False,5 tỷ,60.0,,,True,,True,True,True
False,14.7 tỷ,70.6,6.0,7.0,False,đông,True,False,False
False,"4,5 tỷ",62.0,,,False,,True,False,False
False,"7,4 tỷ",48.0,,,False,,True,False,False
False,5 tỷ,,,,False,,False,False,False
False,6 tỷ,,2.0,2.0,True,,True,True,False
False,"3,3tỷ",80.0,,,False,,True,False,False
False,5 tỷ,,3.0,3.0,False,,False,True,False
False,,,,1.0,False,,False,False,False
False,3.8 tỷ,,2.0,,False,,False,True,False
False,4 tỷ,32.6,,3.0,False,,False,True,False
False,5 tỷ,,,3.0,False,,False,True,False
False,,,2.0,,False,,True,False,False
False,5 tỷ,50.0,,,False,đông,False,False,True
False,6.95 tỷ,48.0,,,False,tây,True,False,False
False,6.5 tỷ,90.0,,2.0,False,,True,False,False
False,8 tỷ,,,,False,,False,True,False
False,,,,,False,,True,False,False
False,3 tỷ,40.0,3.0,3.0,False,tây,False,True,False
False,7.5 tỉ,,4.0,,False,tây,False,True,False
False,5.9 tỷ,,3.0,4.0,False,tây,False,True,False
False,6 tỷ,32.0,3.0,4.0,False,,True,False,False
False,2 tỷ,,,2.0,False,,True,False,False
False,8 tỷ,,,,False,đông,False,False,False
False,"2,9 tỷ",8.5,2.0,,False,,True,False,False
False,,,,,False,,True,False,False
False,"5,2 tỷ",,4.0,4.0,True,bắc,False,True,False
False,4 tỷ,,3.0,3.0,False,,False,True,False
False,,38.0,,,True,,True,False,False
False,6 tỷ,60.1,3.0,3.0,False,nam,False,True,False
False,18tỷ,,4.0,4.0,True,,True,False,False
False,18tỷ,,4.0,4.0,True,,True,False,False
False,18tỷ,,4.0,4.0,True,,True,False,False
False,6 tỷ,,4.0,4.0,True,,True,False,False
False,,,5.0,,False,đông,True,False,False
False,,,,,False,,True,False,False
False,20 tỷ,1200.0,,,False,,False,True,False
False,,63.0,,,False,,True,True,False
False,,63.0,,,False,,True,True,False
False,,,,,True,,True,False,False
False,5 tỷ,50.0,,4.0,False,,True,False,True
False,6tỷ,,4.0,,False,đông,True,False,False
True,20 triệu,68.0,4.0,,False,,True,False,False
False,,,,2.0,False,đông,True,False,False
False,3.2 tỷ,21.0,2.0,2.0,False,đông,True,False,False
False,,,2.0,2.0,False,,False,True,False
True,,75.0,,,False,,True,False,False
False,25 tỷ,324.0,,40.0,False,,True,False,False
False,4.7 tỷ,24.0,3.0,3.0,False,,True,False,False
True,,,,,False,nam,True,False,False
False,"2,45 tỷ",50.0,,,True,,True,False,False
False,6 tỷ,40.0,4.0,4.0,False,đông,True,False,False
False,,38.0,,,True,,True,False,False
False,,,,,False,,True,False,True
False,3 tỷ,17.0,,3.0,True,,True,True,False
False,6.5 tỷ,150.0,,,False,,True,False,True
False,"11,9 tỷ",,,,False,đông,True,False,False
False,23 tỷ,,,,False,đông,True,False,False
False,"14,5 tỷ",,,,False,tây,False,False,False
False,27 tỷ,150.25,,,False,đông,True,False,False
False,5 tỷ,,,3.0,False,,False,True,False
False,6 tỷ,,,,False,tây,False,False,False
False,10.5 tỷ,84.0,4.0,5.0,False,,True,False,False
False,3.6 tỷ,,2.0,,False,,False,True,False
False,5tỷ,70.0,,,False,,True,False,False
False,27 tỷ,220.0,,,False,đông,True,False,False
False,"6,4 tỷ",48.0,,,False,,True,False,False
False,8 tỷ,,,,False,đông,False,False,False
False,7.8 tỷ,51.0,4.0,,False,,False,False,False
False,4 tỷ,,2.0,2.0,True,,True,True,False
False,7 tỷ,44.0,3.0,4.0,False,bắc,False,True,False
False,8 tỷ,,,,False,đông,False,False,False
False,5 tỷ,60.1,2.0,3.0,False,nam,False,True,False
False,,,2.0,2.0,False,,True,True,False
False,,85.0,,,False,,True,False,False
False,6tỷ,,,6.0,True,,True,False,False
False,6tỷ,,,6.0,True,,True,False,False
False,4.330 tỷ,43.0,2.0,2.0,False,,True,True,False
False,10 triệu,,2.0,,True,tây,False,False,False
True,10 triệu,,,,False,,True,False,False
False,,70.0,,4.0,True,,True,False,False
False,8 tỷ,,,,False,,False,False,False
False,5 tỷ,,,,False,,False,False,False
False,8.5 tỉ,,4.0,,False,tây,False,True,False
False,5.9 tỷ,,3.0,4.0,False,tây,False,True,False
False,"8,4 tỷ",,4.0,4.0,True,bắc,False,True,False
False,7 tỷ,44.0,3.0,4.0,False,bắc,False,True,False
False,5 tỷ,,3.0,3.0,False,,False,True,False
False,5 tỷ,,3.0,3.0,False,,False,True,False
False,5 tỷ,32.6,,3.0,False,,False,True,False
False,8 tỷ,,,,False,,False,True,False
False,6 tỷ,,,,False,đông,False,False,False
False,10.5 tỷ,62.0,,,False,,True,False,True
False,6 tỷ,,,3.0,False,,False,True,False
False,8 tỷ,60.1,3.0,3.0,False,nam,False,True,False
False,11.2 tỷ,115.0,7.0,4.0,False,,True,False,False
False,"6,4 tỷ",48.0,,,False,,True,False,False
False,3.6 tỷ,,2.0,,False,,False,True,False
False,5 tỷ,40.0,3.0,3.0,False,tây,False,True,False
False,3.350 tỷ,,2.0,2.0,False,đông,True,True,False
False,2.77 tỷ,48.0,2.0,2.0,False,,True,False,True
False,8 tỷ,,,,False,đông,False,False,False
False,8 tỷ,,4.0,5.0,False,,True,True,False
False,,80.0,,,False,,True,False,False
False,8 tỷ,,,,False,đông,False,False,False
False,2.55 tỷ,33.0,,2.0,False,đông,True,True,True
False,,,,,True,,False,True,False
False,15.9 tỷ,,2.0,2.0,False,,False,False,False
False,"9,8 tỷ",,,5.0,False,,False,False,False
False,10 tỷ,,,,False,,True,True,True
False,6 tỷ,,2.0,2.0,True,,True,True,False
False,4 tỷ,,,,False,tây,False,False,True
False,,,,,True,,True,True,True
False,5 tỷ,,,,False,,False,False,False
False,"5,4 tỷ",,4.0,4.0,True,bắc,False,True,False
False,5.9 tỷ,,3.0,4.0,False,tây,False,True,False
False,4 tỷ,32.6,,3.0,False,tây,False,True,False
False,6.8 tỷ,51.0,4.0,,False,,False,False,False
False,5 tỷ,60.0,,,False,,True,True,True
False,5 tỷ,,,5.0,True,,False,True,False
False,5.4 tỷ,38.0,2.0,2.0,False,,True,True,False
True,,45.0,,,False,,True,False,False
False,7 tỷ,55.0,,,False,,True,False,False
False,,200.0,2.0,2.0,False,,True,False,False
False,5 tỷ,50.0,,4.0,False,,True,False,True
False,1 tỷ,52.0,,,False,đông,True,False,True
False,1 tỷ,48.0,,,False,,True,False,False
False,,24.0,1.0,2.0,True,tây,True,False,False
False,1 tỷ,44.0,,,False,,True,False,False
False,1 tỷ,56.0,2.0,2.0,False,,False,False,True
False,"13,5 tỷ",114.5,,,False,đông,True,False,False
False,5 tỷ,48.0,,4.0,False,,True,False,True
False,8.5 tỉ,,4.0,,False,tây,False,True,False
False,"6,7 tỷ",76.0,,,False,,True,False,True
False,5.35 tỷ,61.0,2.0,,False,,True,False,False
True,,53.0,,,False,,True,False,False
False,11 tỷ,350.0,,,False,,False,False,False
False,6 tỷ,90.0,,,False,đông,True,False,False
True,,,,,False,,True,True,False
False,9 tỷ,,,,False,,True,False,True
False,"6,1 tỷ",,4.0,4.0,False,,False,False,False
False,"10,1 tỷ",,,6.0,False,,False,False,False
False,5 tỷ,,,,False,,True,False,True
True,12 triệu,,,,False,đông,False,True,False
False,5 tỷ,,,,True,,True,False,True
False,6.x tỷ,64.0,,4.0,False,,True,True,False
False,7 tỷ,80.0,3.0,4.0,False,,True,False,False
False,"2,750 tỷ",63.0,,4.0,False,,False,True,False
False,5 tỷ,,,,True,,True,False,True
False,,63.0,,,False,,True,True,False
False,,,,,True,,True,True,False
False,"7,3 tỷ",54.0,6.0,6.0,True,,False,False,False
False,248.1 tỷ,840.2,,,False,đông,False,False,False
False,355.2 tỷ,229.9,,,False,,False,False,False
False,,,,,False,,False,True,False
False,,80.0,,,True,,True,False,True
False,"11,3 tỷ",,4.0,4.0,False,,False,False,False
False,,94.0,,,False,,True,False,False
False,"2,7 tỷ",58.0,,,False,,True,False,False
False,"2,7 tỷ",58.0,,,False,,True,False,False
False,"3,7 tỷ",56.0,,,False,,True,False,False
True,,,,,False,,True,False,False
False,15 tỷ,,4.0,5.0,False,,True,False,False
False,15 tỷ,,4.0,5.0,False,,True,False,False
False,232.3 tỷ,16.2,,,False,,False,False,False
False,12.7 tỷ,,,5.0,False,,False,False,True
False,,,,,False,đông,False,False,False
False,25 triệu,,3.0,2.0,False,đông,True,False,False
False,3.68 tỷ,,2.0,2.0,False,đông,True,False,False
False,,,,3.0,True,,True,True,False
False,11tỷ,80.0,2.0,2.0,False,,True,False,False
False,7.8 tỷ,168.0,,,False,,True,False,True
False,8 tỷ,,,,False,đông,True,True,False
False,7.6 tỷ,126.0,5.0,3.0,False,,True,False,True
False,2.9 tỷ,30.0,2.0,,False,,True,False,False
True,9.3 tỷ,51.0,4.0,3.0,False,đông,True,False,False
True,,,,,False,,True,True,False
False,4tỷ,,2.0,,False,,False,False,False
False,6 triệu,55.0,,,False,nam,True,False,True
False,4 tỷ,,,,False,,True,False,True
False,10.5 tỷ,58.0,4.0,4.0,False,,True,False,False
False,,,4.0,,False,,True,False,False
True,20 triệu,,,,False,,False,False,False
False,,,,,True,,True,True,True
False,5 tỷ,,,2.0,False,,True,False,True
False,"3,5 tỷ",,,,False,,True,False,False
False,5.1 tỷ,43.0,3.0,4.0,False,,True,False,False
False,"7,9 tỷ",30.0,3.0,3.0,False,,True,False,False
False,12 tỷ,80.0,4.0,5.0,False,,True,True,False
False,3.35 tỷ,125.0,2.0,2.0,False,,True,False,True
True,10 triệu,,2.0,,True,,True,False,False
False,5 tỷ,48.0,,5.0,False,,True,False,True
False,10.5 tỷ,82.0,,,False,,False,True,False
False,6.45 tỷ,37.0,4.0,5.0,False,,False,True,False
True,,,,3.0,True,,True,True,False
False,,,,,False,,True,False,False
False,8.5 tỷ,45.0,,3.0,False,,True,False,False
False,9tỷ,45.0,,4.0,False,,True,False,False
False,8.88 tỷ,116.1,,2.0,False,đông,True,True,True
False,5.x tỷ,,3.0,4.0,False,,True,False,False
False,5.75 tỷ,55.0,,,False,bắc,True,False,False
False,5.35 tỷ,61.0,2.0,,False,,True,False,False
False,5.5 tỷ,75.0,,,False,,True,False,False
False,4.7 tỷ,40.0,4.0,3.0,False,,True,False,False
False,4.7 tỷ,40.0,4.0,3.0,False,,True,False,False
False,6tỷ,60.0,3.0,,False,,True,False,False
False,5.3 tỷ,56.0,3.0,3.0,False,,False,False,False
False,,,4.0,,False,tây,True,True,False
False,7.9 tỷ,,,,False,,False,False,False
False,7.9 tỷ,,,,False,,False,False,False
False,3.x tỷ,38.0,,,False,,True,False,False
False,4.2tỷ,74.0,,,False,đông,True,False,False
False,"13,5 tỷ",84.0,4.0,5.0,False,,False,False,False
False,11 tỷ,50.0,,,False,,True,False,True
False,,,4.0,,False,,True,False,False
False,"19,5tỷ",70.0,,,False,,False,False,False
False,7 tỷ,54.0,,,False,,True,False,False
False,7 tỷ,54.0,,,False,,True,False,False
False,6 tỷ,60.0,3.0,,False,,True,False,False
False,110triệu,,,,False,,True,True,False
False,,,,,False,,True,False,False
False,,,,4.0,False,,True,False,False
False,,,,,False,,True,False,False
True,,,3.0,,False,,False,True,False
False,4 tỷ,,4.0,3.0,False,đông,True,False,True
False,,,,,False,,True,True,True
False,,,2.0,2.0,False,,False,True,False
False,5 tỷ,52.0,,4.0,True,,False,False,True
False,3.7 tỷ,,2.0,2.0,False,đông,True,False,True
True,5.3tỷ,,,3.0,False,,False,False,False
False,10 tỷ,85.0,,,False,,True,False,False
False,5.2 tỷ,66.0,,,False,,True,False,True
False,18tỷ,62.0,,,False,,True,False,False
False,"12,2 tỷ",90.0,6.0,6.0,False,,True,False,False
False,6.4 tỷ,64.0,3.0,3.0,False,,True,False,False
False,"13,5 tỷ",106.5,,,False,đông,True,False,False
False,12.5 tỷ,70.0,4.0,,False,,True,True,False
False,23 tỷ,144.0,,,False,bắc,True,False,False
False,,,,,False,,True,True,False
False,9.1 tỷ,65.0,4.0,5.0,False,,True,True,False
False,,,4.0,,False,tây,True,True,False
True,17.9 tỷ,,,,False,,True,True,False
False,15 tỷ,100.0,,4.0,False,,True,False,False
True,,,,,False,,False,False,False
False,5.3 tỷ,79.0,2.0,2.0,False,,True,False,True
False,,,,,False,,True,False,False
False,21 tỷ,379.0,4.0,3.0,False,,True,False,True
True,,,,,False,,False,False,False
True,30 triệu,110.0,,,False,tây,False,False,False
False,5.35 tỷ,61.0,2.0,,False,,True,False,False
False,3 tỷ,45.5,,,True,,True,False,False
False,5.35 tỷ,61.0,2.0,,False,,True,False,False
False,4.7 tỷ,40.0,4.0,3.0,False,,True,False,False
False,,,,,False,,False,True,False
False,4.7 tỷ,44.0,2.0,2.0,False,,True,False,False
False,,,,,False,,False,False,False
False,"2,8 tỷ",72.0,3.0,2.0,False,,True,False,False
False,,,,,False,,True,False,False
False,3 tỷ,60.0,,,False,,True,False,False
True,,,,,False,,True,False,False
False,5 tỷ,118.0,,3.0,False,đông,True,False,True
True,18 triệu,,,2.0,False,,False,False,False
False,8 tỷ,70.0,,,False,,True,False,False
False,16 tỷ,,6.0,4.0,False,,False,False,False
False,"5,5 tỷ",,3.0,3.0,False,,False,False,False
False,4.85 tỷ,70.0,3.0,,False,,True,False,False
False,,,2.0,2.0,False,,True,False,False
False,"9,5 tỷ",70.0,4.0,4.0,False,,True,True,False
False,4.3 tỷ,108.0,2.0,2.0,False,,True,False,True
False,,,,,False,,True,True,False
False,5.75 tỷ,55.0,,,False,bắc,True,False,False
False,10.8 tỷ,95.0,,3.0,False,,True,False,False
False,,57.0,4.0,,False,,True,False,False
False,,82.0,3.0,,False,,False,False,False
True,5.9 tỷ,,2.0,2.0,True,,True,False,False
False,7.95 tỷ,62.0,3.0,,True,,True,False,False
False,,,,,False,,True,False,False
False,"6,2 tỷ",45.0,5.0,5.0,False,,True,False,False
True,9.5 tỷ,56.0,6.0,6.0,False,bắc,True,False,False
False,8.2 tỷ,60.0,,,False,,True,False,False
False,9.8 tỷ,66.0,,,False,,True,False,True
False,9tỷ,45.0,,4.0,False,,True,False,False
False,5.3 tỷ,56.0,3.0,3.0,False,,False,False,False
False,,,,,False,,True,True,False
False,,,,,True,,True,False,False
False,,170.0,,,False,đông,True,False,False
False,5.5 tỷ,75.0,,,False,,True,False,False
False,4.7 tỷ,40.0,4.0,3.0,False,,True,False,False
False,6tỷ,60.0,3.0,,False,,True,False,False
True,3.35 tỷ,30.0,1.0,,False,,False,False,False
False,5.3 tỷ,56.0,3.0,3.0,False,,False,False,False
False,7.2 tỷ,72.0,4.0,5.0,True,,True,False,False
False,7.1 tỷ,72.0,3.0,3.0,False,,False,False,False
False,7.1 tỷ,72.0,3.0,3.0,False,,False,False,False
False,5.8 tỷ,52.0,2.0,2.0,False,,False,False,False
False,5.6 tỷ,50.0,3.0,3.0,False,,False,False,False
False,4.6 tỷ,64.0,2.0,2.0,False,,True,False,False
False,4.7 tỷ,37.0,4.0,3.0,False,,True,True,False
False,4.7 tỷ,44.0,2.0,2.0,False,,True,False,False
False,3.3 tỷ,,,,False,,True,False,False
False,"13,9 tỷ",,7.0,7.0,False,,True,False,False
False,"12,3 tỷ",,4.0,3.0,False,,True,False,True
False,,,,,True,,True,False,False
False,7.2 tỷ,72.0,4.0,5.0,True,,True,False,False
False,,,,,False,,True,True,False
False,3 tỷ,27.0,2.0,2.0,False,,True,False,False
False,1 tỷ,49.0,,2.0,False,,True,False,True
False,1 tỷ,45.0,,2.0,False,,True,False,False
False,1 tỷ,40.25,2.0,2.0,False,tây,True,False,False
False,1 tỷ,,2.0,2.0,True,,True,False,False
False,1 tỷ,48.0,2.0,2.0,False,nam,True,False,False
False,1 tỷ,42.0,2.0,2.0,False,,True,False,False
False,1 tỷ,36.0,2.0,2.0,False,,True,False,True
False,1 tỷ,40.0,2.0,2.0,False,,True,False,False
False,3 tỷ,27.0,2.0,2.0,False,,True,False,False
False,1 tỷ,42.0,2.0,2.0,False,,True,False,False
False,1 tỷ,42.0,2.0,2.0,False,đông,True,False,True
False,1 tỷ,38.5,2.0,2.0,False,,True,False,False
