post_code,post_date,district,square,bedroom,bathroom,house_direction,has_balcony,has_furniture,has_legal_info,is_hurried,floor,has_basement,house_type,price
284587,"[datetime.datetime(2023, 12, 1, 14, 4)]",Tân Bình,28.0,2.0,2.0,,False,False,True,False,3,False,nhà mặt phố,2.8
281105,"[datetime.datetime(2023, 10, 18, 9, 52)]",Bình Thạnh,68.0,4.0,6.0,,False,True,True,True,5,False,nhà riêng,11.9
281104,"[datetime.datetime(2023, 10, 18, 9, 53)]",Quận 3,63.0,,,,False,False,False,False,7,False,nhà mặt phố,11.0
281103,"[datetime.datetime(2023, 10, 18, 10, 0)]",Bình Tân,100.0,4.0,3.0,nam,True,False,False,False,3,False,nhà riêng,6.38
281079,"[datetime.datetime(2023, 10, 18, 12, 24)]",Quận 9,136.0,4.0,5.0,,False,True,True,False,4,False,nhà mặt phố,135.0
281078,"[datetime.datetime(2023, 10, 18, 12, 27)]",Tân Bình,53.0,3.0,2.0,,True,False,True,True,2,False,nhà riêng,7.9
281077,"[datetime.datetime(2023, 10, 18, 12, 30)]",Tân Bình,65.0,4.0,3.0,bắc,False,False,False,False,5,False,nhà riêng,8.6
281075,"[datetime.datetime(2023, 10, 18, 12, 42)]",Bình Thạnh,36.0,3.0,2.0,,False,False,True,False,3,False,nhà riêng,4.8
281072,"[datetime.datetime(2023, 10, 18, 13, 19)]",Quận 7,208.0,4.0,5.0,đông,False,False,True,False,5,False,nhà riêng,6.2
281070,"[datetime.datetime(2023, 10, 18, 13, 33)]",Tân Bình,65.0,2.0,1.0,,False,False,True,False,1,False,nhà mặt phố,4.95
281066,"[datetime.datetime(2023, 10, 18, 13, 42)]",Quận 7,159.0,3.0,3.0,,False,False,True,False,4,False,nhà riêng,8.8
281063,"[datetime.datetime(2023, 10, 18, 13, 52)]",Quận 7,98.0,4.0,4.0,,False,False,True,False,4,False,nhà riêng,3.0
281061,"[datetime.datetime(2023, 10, 18, 14, 2)]",Quận 7,150.0,3.0,3.0,tây,False,False,True,False,2,False,nhà riêng,8.0
281047,"[datetime.datetime(2023, 10, 17, 15, 1)]",Quận 2,80.0,5.0,4.0,,False,False,True,False,3,False,nhà riêng,15.5
281041,"[datetime.datetime(2023, 10, 17, 15, 14)]",Quận 2,147.0,4.0,3.0,,False,False,True,False,4,False,nhà riêng,18.5
281040,"[datetime.datetime(2023, 10, 17, 15, 29)]",Tân Phú,60.0,4.0,4.0,,False,False,True,False,3,False,nhà riêng,4.9
281039,"[datetime.datetime(2023, 10, 17, 15, 48)]",Quận 8,37.0,2.0,2.0,,True,False,True,True,1,False,nhà riêng,2.8
281034,"[datetime.datetime(2023, 10, 17, 16, 49)]",Gò Vấp,12.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,1.79
281024,"[datetime.datetime(2023, 10, 17, 17, 24)]",Bình Tân,60.0,4.0,4.0,tây,True,False,True,False,3,False,nhà riêng,7.5
281022,"[datetime.datetime(2023, 10, 17, 17, 34)]",Phú Nhuận,165.0,11.0,4.0,,False,False,True,True,2,False,nhà mặt phố,7.5
281021,"[datetime.datetime(2023, 10, 17, 17, 42)]",Bình Thạnh,88.0,3.0,3.0,tây-bắc,True,False,False,False,2,False,nhà riêng,7.3
281017,"[datetime.datetime(2023, 10, 17, 19, 54)]",Bình Tân,64.0,,,tây,False,False,True,False,6,False,nhà mặt phố,12.0
281016,"[datetime.datetime(2023, 10, 17, 20, 40)]",Quận 12,,3.0,2.0,,False,False,True,True,2,False,nhà riêng,3.0
281014,"[datetime.datetime(2023, 10, 17, 21, 18)]",Quận 12,44.0,4.0,3.0,,False,False,True,False,4,False,nhà riêng,4.0
281008,"[datetime.datetime(2023, 10, 17, 21, 44)]",Quận 12,110.0,3.0,2.0,,False,False,True,False,1,False,nhà mặt phố,4.99
281007,"[datetime.datetime(2023, 10, 17, 22, 4)]",Bình Thạnh,42.0,2.0,2.0,tây,False,False,False,False,2,False,nhà riêng,4.65
281006,"[datetime.datetime(2023, 10, 17, 22, 8)]",Bình Tân,68.0,6.0,5.0,đông,True,True,True,True,5,False,nhà riêng,5.68
281001,"[datetime.datetime(2023, 10, 17, 23, 39)]",Bình Thạnh,19.0,3.0,1.0,,False,False,False,False,3,False,nhà riêng,2.55
280997,"[datetime.datetime(2023, 10, 18, 8, 10)]",Bình Tân,100.0,,,,False,False,False,False,4,False,nhà riêng,13.2
280995,"[datetime.datetime(2023, 10, 18, 8, 19)]",Bình Tân,57.6,3.0,2.0,,False,False,True,True,3,False,nhà riêng,11.0
280992,"[datetime.datetime(2023, 10, 15, 21, 43)]",Bình Thạnh,122.0,4.0,4.0,,False,False,True,False,1,False,nhà riêng,12.5
280989,"[datetime.datetime(2023, 10, 15, 22, 30)]",Bình Thạnh,136.0,4.0,4.0,,False,True,True,True,3,False,nhà riêng,13.0
280987,"[datetime.datetime(2023, 10, 15, 23, 21)]",Thủ Đức,54.0,4.0,4.0,,False,False,False,False,0,False,nhà riêng,5.4
280986,"[datetime.datetime(2023, 10, 16, 0, 3)]",Bình Tân,60.0,3.0,3.0,,True,True,True,False,1,False,nhà riêng,5.0
280973,"[datetime.datetime(2023, 10, 16, 8, 50)]",Bình Tân,100.0,,,,False,False,False,False,4,False,nhà riêng,9.7
280968,"[datetime.datetime(2023, 10, 16, 8, 57)]",Bình Thạnh,50.0,4.0,3.0,,True,False,True,False,3,False,nhà riêng,6.5
280967,"[datetime.datetime(2023, 10, 16, 8, 58)]",Tân Bình,49.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,4.5
280963,"[datetime.datetime(2023, 10, 16, 9, 10)]",Bình Tân,90.0,4.0,4.0,nam,True,True,True,False,0,False,nhà riêng,5.88
280956,"[datetime.datetime(2023, 10, 16, 9, 26)]",Gò Vấp,35.0,2.0,4.0,tây-bắc,False,False,False,False,4,False,nhà riêng,4.69
280953,"[datetime.datetime(2023, 10, 16, 9, 38)]",Quận 9,215.0,4.0,4.0,,True,False,True,False,5,False,nhà mặt phố,26.0
280952,"[datetime.datetime(2023, 10, 16, 9, 43)]",Bình Tân,80.0,,,,False,False,False,False,4,False,nhà riêng,7.7
280946,"[datetime.datetime(2023, 10, 16, 10, 13)]",Tân Bình,70.0,5.0,5.0,,False,False,True,True,5,False,nhà riêng,9.7
280945,"[datetime.datetime(2023, 10, 16, 10, 20)]",Tân Bình,59.0,,,,False,False,False,True,2,False,nhà riêng,6.6
280942,"[datetime.datetime(2023, 10, 16, 10, 27)]",Quận 12,76.0,3.0,3.0,tây-bắc,False,False,True,False,2,False,nhà riêng,4.0
280941,"[datetime.datetime(2023, 10, 16, 10, 28)]",Gò Vấp,32.0,2.0,2.0,đông-bắc,True,False,False,False,3,False,nhà riêng,31.0
280939,"[datetime.datetime(2023, 10, 16, 10, 42)]",Phú Nhuận,113.0,,,,False,False,True,False,0,False,nhà riêng,9.9
280938,"[datetime.datetime(2023, 10, 16, 10, 44)]",Gò Vấp,23.0,2.0,2.0,đông-bắc,True,False,True,False,3,False,nhà riêng,2.69
280931,"[datetime.datetime(2023, 10, 16, 11, 44)]",Gò Vấp,20.0,2.0,3.0,,False,False,True,False,3,False,nhà riêng,2.05
280929,"[datetime.datetime(2023, 10, 16, 12, 53)]",Tân Phú,80.0,3.0,3.0,,True,False,True,False,3,False,nhà riêng,5.2
280926,"[datetime.datetime(2023, 10, 16, 13, 48)]",Bình Tân,80.0,,,tây,False,False,True,False,6,False,nhà mặt phố,16.86
280925,"[datetime.datetime(2023, 10, 16, 13, 48)]",Quận 9,10.0,4.0,3.0,,True,False,True,False,4,False,nhà riêng,5.0
280916,"[datetime.datetime(2023, 10, 16, 14, 22)]",Bình Tân,74.0,,,đông,False,False,False,False,4,False,nhà riêng,5.5
280915,"[datetime.datetime(2023, 10, 16, 14, 31)]",Bình Thạnh,25.0,4.0,4.0,,False,False,True,False,4,False,nhà riêng,9.5
280912,"[datetime.datetime(2023, 10, 16, 14, 44)]",Thủ Đức,60.0,,2.0,,False,False,True,True,2,False,nhà riêng,3.4
280909,"[datetime.datetime(2023, 10, 16, 14, 50)]",Bình Thạnh,107.0,,,,False,False,True,False,0,False,nhà mặt phố,26.0
280901,"[datetime.datetime(2023, 10, 16, 15, 12)]",Bình Tân,104.0,,,đông,False,False,False,False,2,False,nhà mặt phố,6.1
280897,"[datetime.datetime(2023, 10, 16, 15, 20)]",Bình Tân,65.0,,,đông,False,False,False,False,2,False,nhà riêng,4.2
280895,"[datetime.datetime(2023, 10, 16, 15, 26)]",Bình Tân,64.0,,,đông,False,False,False,False,0,False,nhà mặt phố,6.8
280888,"[datetime.datetime(2023, 10, 16, 16, 17)]",Quận 12,50.0,2.0,1.0,đông-nam,False,True,True,False,0,False,nhà riêng,4.1
280883,"[datetime.datetime(2023, 10, 16, 16, 35)]",Bình Thạnh,50.0,4.0,3.0,,False,False,True,False,3,False,nhà riêng,4.9
280880,"[datetime.datetime(2023, 10, 16, 16, 51)]",Quận 10,37.0,5.0,,,False,True,True,False,6,False,nhà riêng,7.6
280878,"[datetime.datetime(2023, 10, 16, 16, 58)]",Phú Nhuận,,,,,False,False,False,True,4,False,luxury home,15.0
280877,"[datetime.datetime(2023, 10, 16, 17, 1)]",Tân Bình,,,,,False,False,False,True,6,True,luxury home,20.0
280876,"[datetime.datetime(2023, 10, 16, 17, 9)]",Gò Vấp,,,2.0,,False,True,True,True,3,False,luxury home,4.95
280875,"[datetime.datetime(2023, 10, 16, 17, 13)]",Bình Thạnh,20.0,2.0,3.0,đông-nam,False,False,True,False,4,False,nhà riêng,2.4
280873,"[datetime.datetime(2023, 10, 16, 17, 14)]",Quận 1,,,,,False,True,False,True,5,False,luxury home,27.0
280871,"[datetime.datetime(2023, 10, 16, 17, 23)]",Bình Thạnh,,,6.0,,False,False,False,False,5,False,luxury home,9.2
280869,"[datetime.datetime(2023, 10, 16, 17, 34)]",Phú Nhuận,100.0,,,,False,False,False,False,4,False,luxury home,24.5
280863,"[datetime.datetime(2023, 10, 16, 19, 21)]",Thủ Đức,66.0,4.0,3.0,,True,False,False,False,3,False,nhà riêng,6.8
280848,"[datetime.datetime(2023, 10, 17, 8, 14)]",Quận 7,45.4,2.0,3.0,đông,False,False,True,False,2,False,nhà riêng,4.75
280846,"[datetime.datetime(2023, 10, 17, 8, 23)]",Quận 7,52.0,2.0,2.0,tây,False,False,True,False,2,False,nhà riêng,4.5
280835,"[datetime.datetime(2023, 10, 17, 9, 18)]",Thủ Đức,191.0,5.0,4.0,,False,False,True,False,3,False,nhà riêng,18.5
280830,"[datetime.datetime(2023, 10, 17, 9, 52)]",Tân Bình,62.0,3.0,2.0,đông,False,False,True,False,2,False,nhà riêng,6.65
280829,"[datetime.datetime(2023, 10, 17, 9, 56)]",Tân Phú,60.0,3.0,3.0,,False,False,True,False,5,False,nhà riêng,6.9
280826,"[datetime.datetime(2023, 10, 17, 10, 19)]",Quận 8,291.8,4.0,4.0,nam,False,False,True,False,5,False,nhà mặt phố,17.0
280822,"[datetime.datetime(2023, 10, 17, 10, 33)]",Quận 8,242.6,5.0,5.0,đông,False,True,True,False,4,False,nhà mặt phố,18.0
280816,"[datetime.datetime(2023, 10, 17, 11, 34)]",Quận 12,30.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,2.19
280809,"[datetime.datetime(2023, 10, 17, 12, 30)]",Bình Thạnh,75.0,2.0,2.0,,True,False,True,False,2,False,nhà riêng,7.3
280793,"[datetime.datetime(2023, 10, 15, 20, 42)]",Thủ Đức,65.0,2.0,1.0,,False,False,True,True,0,False,nhà riêng,3.4
280791,"[datetime.datetime(2023, 10, 12, 20, 26)]",Gò Vấp,44.0,,,tây-nam,False,False,True,False,4,False,nhà mặt phố,8.2
280789,"[datetime.datetime(2023, 10, 13, 17, 15)]",Gò Vấp,70.0,5.0,3.0,đông-bắc,False,False,False,False,4,False,nhà riêng,7.99
280785,"[datetime.datetime(2023, 10, 13, 21, 24)]",Thủ Đức,60.0,2.0,2.0,,False,True,True,True,2,False,nhà riêng,4.6
280781,"[datetime.datetime(2023, 10, 13, 21, 58)]",Thủ Đức,54.0,2.0,3.0,,False,False,True,True,2,False,nhà riêng,4.6
280780,"[datetime.datetime(2023, 10, 13, 22, 5)]",Gò Vấp,124.6,2.0,,,False,False,True,False,3,False,nhà riêng,7.8
280775,"[datetime.datetime(2023, 10, 13, 22, 38)]",Thủ Đức,60.0,2.0,2.0,,False,False,True,True,3,False,nhà riêng,4.6
280772,"[datetime.datetime(2023, 10, 13, 23, 10)]",Thủ Đức,56.0,2.0,3.0,,False,False,True,True,3,False,nhà riêng,4.6
280770,"[datetime.datetime(2023, 10, 13, 23, 35)]",Thủ Đức,74.0,,,,False,False,False,True,2,False,nhà riêng,3.65
280758,"[datetime.datetime(2023, 10, 14, 9, 43)]",Bình Thạnh,42.0,9.0,9.0,,False,False,False,False,5,False,nhà riêng,9.0
280750,"[datetime.datetime(2023, 10, 14, 11, 21)]",Thủ Đức,67.0,3.0,3.0,tây,False,False,True,False,3,False,nhà riêng,5.35
280744,"[datetime.datetime(2023, 10, 14, 11, 49)]",Hóc Môn,68.0,3.0,3.0,,False,False,True,False,2,False,nhà riêng,3.45
280742,"[datetime.datetime(2023, 10, 14, 12, 8)]",Gò Vấp,35.8,4.0,3.0,,False,False,True,False,3,False,nhà riêng,4.5
280737,"[datetime.datetime(2023, 10, 14, 12, 41)]",Quận 12,5.0,5.0,5.0,,False,False,False,False,4,False,nhà mặt phố,5.0
280736,"[datetime.datetime(2023, 10, 14, 13, 10)]",Quận 12,55.0,3.0,2.0,,False,True,True,False,1,False,nhà mặt phố,4.0
280729,"[datetime.datetime(2023, 10, 14, 14, 15)]",Thủ Đức,113.0,3.0,3.0,,False,False,True,True,3,False,nhà riêng,6.8
280724,"[datetime.datetime(2023, 10, 14, 14, 38)]",Bình Thạnh,14.0,,6.0,,False,False,False,False,5,False,luxury home,9.2
280722,"[datetime.datetime(2023, 10, 14, 14, 44)]",Phú Nhuận,,,,,False,False,False,False,3,False,luxury home,13.0
280721,"[datetime.datetime(2023, 10, 14, 14, 53)]",Phú Nhuận,,,,,False,False,False,False,3,False,luxury home,16.5
280720,"[datetime.datetime(2023, 10, 14, 14, 55)]",Phú Nhuận,,,,,False,False,False,False,5,False,nhà mặt phố,17.0
280717,"[datetime.datetime(2023, 10, 14, 15, 2)]",Thủ Đức,112.0,3.0,3.0,,False,False,True,True,3,False,nhà riêng,6.8
280716,"[datetime.datetime(2023, 10, 14, 15, 4)]",Tân Bình,,,,,False,True,False,True,5,False,luxury home,22.0
280714,"[datetime.datetime(2023, 10, 14, 15, 11)]",Tân Phú,75.0,2.0,3.0,,True,False,False,False,2,False,nhà mặt phố,11.2
280710,"[datetime.datetime(2023, 10, 14, 15, 24)]",Quận 8,53.9,4.0,3.0,đông,False,True,True,False,4,False,nhà riêng,6.28
280705,"[datetime.datetime(2023, 10, 14, 15, 54)]",Phú Nhuận,,,,,False,False,False,True,4,False,luxury home,15.0
280702,"[datetime.datetime(2023, 10, 14, 16, 5)]",Thủ Đức,112.1,3.0,3.0,,False,False,True,True,3,False,nhà riêng,6.8
280700,"[datetime.datetime(2023, 10, 14, 16, 13)]",Bình Thạnh,17.0,,,,False,True,False,True,5,False,luxury home,13.5
280699,"[datetime.datetime(2023, 10, 14, 16, 14)]",Bình Thạnh,72.0,8.0,6.0,,False,False,False,False,5,False,nhà riêng,8.5
280698,"[datetime.datetime(2023, 10, 14, 16, 18)]",Gò Vấp,28.0,3.0,2.0,,False,False,False,False,2,False,nhà riêng,3.2
280697,"[datetime.datetime(2023, 10, 14, 16, 23)]",Quận 3,,,,,False,True,True,True,3,False,luxury home,16.0
280695,"[datetime.datetime(2023, 10, 14, 16, 33)]",Quận 9,72.0,3.0,2.0,đông,False,False,True,True,0,False,nhà riêng,4.5
280693,"[datetime.datetime(2023, 10, 14, 16, 45)]",Thủ Đức,112.1,3.0,3.0,,False,False,True,True,3,False,nhà riêng,6.8
280692,"[datetime.datetime(2023, 10, 14, 17, 16)]",Gò Vấp,,,,,False,True,True,True,6,False,luxury home,24.0
280690,"[datetime.datetime(2023, 10, 14, 17, 17)]",Bình Thạnh,59.0,9.0,9.0,,False,False,True,False,8,False,nhà riêng,7.6
280689,"[datetime.datetime(2023, 10, 14, 18, 33)]",Gò Vấp,75.2,4.0,5.0,,False,False,True,False,5,False,nhà riêng,12.5
280688,"[datetime.datetime(2023, 10, 14, 18, 35)]",Bình Thạnh,60.0,2.0,2.0,,True,False,True,False,2,False,nhà riêng,5.5
280686,"[datetime.datetime(2023, 10, 14, 19, 44)]",Gò Vấp,45.5,4.0,5.0,,False,True,True,False,4,False,nhà riêng,5.4
280685,"[datetime.datetime(2023, 10, 14, 21, 9)]",Quận 9,59.0,3.0,2.0,,False,True,True,True,2,False,nhà riêng,4.99
280684,"[datetime.datetime(2023, 10, 14, 21, 51)]",Quận 9,30.0,2.0,1.0,,False,False,False,False,2,False,nhà riêng,2.2
280681,"[datetime.datetime(2023, 10, 15, 0, 9)]",Thủ Đức,72.0,,,,False,False,False,True,3,False,nhà riêng,5.6
280677,"[datetime.datetime(2023, 10, 15, 7, 56)]",Gò Vấp,62.0,4.0,6.0,tây-bắc,False,False,True,False,4,False,nhà riêng,6.5
280674,"[datetime.datetime(2023, 10, 15, 9, 11)]",Bình Thạnh,60.0,9.0,9.0,,True,False,True,False,5,False,nhà riêng,5.9
280672,"[datetime.datetime(2023, 10, 15, 13, 17)]",Thủ Đức,115.0,3.0,3.0,,False,False,True,True,2,False,nhà riêng,6.7
280669,"[datetime.datetime(2023, 10, 15, 16, 21)]",Thủ Đức,75.0,4.0,2.0,,False,False,True,False,0,False,nhà riêng,5.2
280665,"[datetime.datetime(2023, 10, 15, 17, 45)]",Thủ Đức,60.0,2.0,1.0,,False,False,True,True,0,False,nhà riêng,3.4
280664,"[datetime.datetime(2023, 10, 15, 19, 29)]",Thủ Đức,60.0,2.0,1.0,,False,False,True,True,0,False,nhà riêng,3.4
280663,"[datetime.datetime(2023, 10, 13, 16, 56)]",Bình Thạnh,57.0,4.0,4.0,,False,False,True,False,3,False,nhà riêng,5.55
280651,"[datetime.datetime(2023, 10, 11, 20, 6)]",Gò Vấp,64.0,5.0,,,False,False,True,False,2,False,nhà riêng,4.5
280648,"[datetime.datetime(2023, 10, 11, 21, 40)]",Tân Phú,72.0,3.0,3.0,bắc,True,True,True,False,3,False,nhà riêng,5.38
280647,"[datetime.datetime(2023, 10, 11, 21, 41)]",Quận 9,60.0,3.0,2.0,,False,True,False,True,2,False,nhà riêng,4.9
280640,"[datetime.datetime(2023, 10, 12, 6, 21)]",Bình Tân,20.0,4.0,4.0,nam,True,True,False,False,4,False,nhà mặt phố,10.88
280638,"[datetime.datetime(2023, 10, 12, 6, 38)]",Quận 12,60.0,3.0,,,False,False,True,False,2,False,nhà riêng,3.1
280632,"[datetime.datetime(2023, 10, 12, 8, 38)]",Gò Vấp,34.0,3.0,3.0,,False,True,True,False,5,False,nhà riêng,5.2
280629,"[datetime.datetime(2023, 10, 12, 8, 45)]",Quận 7,142.0,4.0,3.0,bắc,True,False,False,False,0,False,nhà riêng,5.35
280626,"[datetime.datetime(2023, 10, 12, 9, 4)]",Tân Phú,55.0,6.0,3.0,,False,False,True,False,4,False,nhà riêng,6.6
280624,"[datetime.datetime(2023, 10, 12, 9, 19)]",Bình Thạnh,77.0,2.0,2.0,,False,False,True,True,3,False,nhà mặt phố,11.0
280620,"[datetime.datetime(2023, 10, 12, 9, 50)]",Gò Vấp,42.0,3.0,3.0,nam,False,False,False,False,4,False,nhà riêng,5.65
280615,"[datetime.datetime(2023, 10, 12, 10, 16)]",Bình Thạnh,33.0,3.0,2.0,,True,False,True,False,2,False,nhà riêng,2.2
280608,"[datetime.datetime(2023, 10, 12, 10, 56)]",Thủ Đức,228.0,5.0,5.0,đông,False,False,True,False,3,False,nhà riêng,15.0
280607,"[datetime.datetime(2023, 10, 12, 11, 13)]",Phú Nhuận,,,,,False,False,False,False,3,False,nhà riêng,16.5
280606,"[datetime.datetime(2023, 10, 12, 11, 14)]",Tân Bình,62.0,3.0,2.0,đông,False,False,True,False,2,False,nhà riêng,6.65
280604,"[datetime.datetime(2023, 10, 12, 11, 20)]",Bình Thạnh,,,,,False,True,False,False,4,False,nhà riêng,14.0
280599,"[datetime.datetime(2023, 10, 12, 12, 10)]",Gò Vấp,63.0,4.0,5.0,,False,False,True,False,5,False,nhà riêng,6.7
280579,"[datetime.datetime(2023, 10, 12, 14, 55)]",Tân Phú,60.0,3.0,3.0,,False,False,True,False,5,False,nhà riêng,6.9
280572,"[datetime.datetime(2023, 10, 12, 15, 22)]",Gò Vấp,60.0,4.0,5.0,,False,False,False,False,4,False,nhà riêng,7.1
280571,"[datetime.datetime(2023, 10, 12, 15, 31)]",Bình Thạnh,56.0,3.0,2.0,,False,False,False,False,2,False,nhà riêng,5.7
280568,"[datetime.datetime(2023, 10, 12, 15, 45)]",Thủ Đức,63.0,4.0,2.0,,False,False,False,True,3,False,nhà riêng,4.0
280562,"[datetime.datetime(2023, 10, 12, 16, 36)]",Thủ Đức,40.0,3.0,3.0,,False,False,True,True,3,False,nhà riêng,4.0
280551,"[datetime.datetime(2023, 10, 12, 21, 15)]",Quận 3,21.54,2.0,2.0,,False,False,True,False,0,False,nhà mặt phố,3.4
280549,"[datetime.datetime(2023, 10, 12, 21, 38)]",Quận 9,110.0,4.0,4.0,,False,False,False,False,0,False,nhà riêng,3.9
280548,"[datetime.datetime(2023, 10, 12, 21, 51)]",Bình Thạnh,152.0,5.0,4.0,,False,False,True,True,4,False,nhà riêng,13.8
280537,"[datetime.datetime(2023, 10, 13, 8, 10)]",Tân Phú,36.0,2.0,2.0,,False,False,False,False,2,False,nhà riêng,3.5
280536,"[datetime.datetime(2023, 10, 13, 8, 22)]",Bình Tân,45.7,,,,False,False,False,False,0,False,nhà riêng,4.5
280516,"[datetime.datetime(2023, 10, 13, 9, 59)]",Quận 6,110.0,5.0,4.0,nam,True,False,False,True,5,False,nhà riêng,15.38
280508,"[datetime.datetime(2023, 10, 13, 10, 53)]",Bình Thạnh,50.0,2.0,2.0,,True,False,True,False,2,False,nhà riêng,4.6
280497,"[datetime.datetime(2023, 10, 13, 13, 24)]",Quận 9,75.0,4.0,5.0,,False,False,True,False,4,False,nhà riêng,11.5
280481,"[datetime.datetime(2023, 10, 13, 14, 47)]",Bình Tân,100.0,,5.0,,False,False,True,False,4,False,nhà riêng,7.5
280480,"[datetime.datetime(2023, 10, 13, 14, 47)]",Bình Tân,53.0,2.0,1.0,,False,False,True,False,2,False,nhà riêng,2.1
280475,"[datetime.datetime(2023, 10, 13, 15, 2)]",Bình Tân,168.0,8.0,,,False,False,True,False,5,False,nhà riêng,24.5
280472,"[datetime.datetime(2023, 10, 13, 15, 10)]",Bình Thạnh,42.0,9.0,9.0,,False,False,True,False,5,False,nhà riêng,9.0
280471,"[datetime.datetime(2023, 10, 13, 15, 13)]",Bình Tân,84.0,,8.0,,False,False,True,False,6,False,nhà riêng,9.75
280468,"[datetime.datetime(2023, 10, 13, 15, 25)]",Bình Tân,52.0,,,,False,False,True,False,0,False,nhà riêng,5.7
280467,"[datetime.datetime(2023, 10, 13, 15, 25)]",Bình Tân,86.0,,,đông,False,False,False,False,3,False,nhà riêng,7.2
280466,"[datetime.datetime(2023, 10, 13, 15, 31)]",Bình Tân,81.0,,,đông,False,False,False,False,4,False,nhà riêng,6.3
280465,"[datetime.datetime(2023, 10, 13, 15, 38)]",Bình Tân,72.0,,,đông,False,False,False,False,2,False,nhà riêng,7.2
280444,"[datetime.datetime(2023, 10, 11, 13, 18)]",Quận 9,30.0,2.0,1.0,,False,False,True,True,0,False,nhà riêng,2.2
280441,"[datetime.datetime(2023, 10, 11, 13, 47)]",Tân Phú,92.0,3.0,3.0,đông,True,False,True,True,3,False,nhà riêng,5.8
280431,"[datetime.datetime(2023, 10, 11, 14, 15)]",Tân Phú,51.0,2.0,2.0,,False,False,True,False,1,False,nhà riêng,4.1
280426,"[datetime.datetime(2023, 10, 11, 14, 34)]",Tân Bình,108.0,11.0,1.0,,False,False,True,True,6,False,nhà riêng,18.0
284578,"[datetime.datetime(2023, 5, 8, 23, 18)]",Bình Tân,89.0,2.0,2.0,tây,False,False,True,False,5,False,nhà riêng,3.0
284575,"[datetime.datetime(2023, 11, 8, 16, 19)]",Tân Phú,60.0,,,tây,False,False,True,False,2,False,nhà mặt phố,4.0
284571,"[datetime.datetime(2023, 11, 8, 17, 7)]",Gò Vấp,72.0,4.0,6.0,,False,False,False,False,3,False,nhà riêng,6.6
284569,"[datetime.datetime(2023, 11, 8, 17, 12)]",Gò Vấp,64.0,4.0,4.0,,False,False,False,False,4,False,nhà riêng,5.1
284568,"[datetime.datetime(2023, 11, 8, 17, 15)]",Bình Tân,55.0,,,,False,False,True,False,0,False,nhà riêng,4.15
284567,"[datetime.datetime(2023, 11, 8, 20, 32)]",Thủ Đức,170.0,3.0,3.0,tây,False,False,True,True,2,False,nhà riêng,8.0
284563,"[datetime.datetime(2023, 11, 8, 21, 47)]",Hóc Môn,30.0,1.0,1.0,,False,False,True,False,0,False,nhà riêng,1.6
284562,"[datetime.datetime(2023, 11, 8, 22, 5)]",Quận 12,107.0,3.0,3.0,,False,False,True,False,3,False,nhà riêng,4.8
284561,"[datetime.datetime(2023, 11, 8, 22, 7)]",Bình Tân,40.0,,,,False,False,True,False,0,False,nhà riêng,3.0
284559,"[datetime.datetime(2023, 11, 8, 22, 23)]",Quận 9,75.0,3.0,2.0,,False,False,True,True,2,False,nhà riêng,3.0
284558,"[datetime.datetime(2023, 11, 8, 23, 24)]",Tân Bình,46.0,,,,True,False,True,True,5,False,nhà riêng,5.0
284542,"[datetime.datetime(2023, 11, 9, 9, 24)]",Phú Nhuận,22.0,3.0,4.0,,False,False,True,False,5,False,nhà riêng,4.6
284534,"[datetime.datetime(2023, 11, 9, 10, 28)]",Bình Tân,129.0,6.0,4.0,đông,True,False,True,True,3,False,nhà riêng,16.0
284533,"[datetime.datetime(2023, 11, 9, 11, 4)]",Thủ Đức,400.0,14.0,14.0,đông,False,False,True,True,2,False,nhà riêng,18.0
284519,"[datetime.datetime(2023, 11, 9, 11, 59)]",Bình Tân,376.0,,,tây,False,False,True,False,2,False,nhà riêng,15.8
284518,"[datetime.datetime(2023, 11, 9, 12, 8)]",Bình Tân,100.0,,3.0,,False,False,True,False,4,False,nhà riêng,6.4
284516,"[datetime.datetime(2023, 11, 9, 12, 44)]",Bình Thạnh,40.0,,,đông,True,False,False,False,2,False,nhà riêng,4.5
284513,"[datetime.datetime(2023, 11, 9, 13, 31)]",Bình Tân,100.0,4.0,5.0,,False,False,True,False,4,False,nhà riêng,12.5
280416,"[datetime.datetime(2023, 10, 11, 16, 47)]",Tân Phú,3.6,9.0,9.0,,False,False,True,False,6,False,nhà riêng,4.0
280409,"[datetime.datetime(2023, 10, 11, 19, 6)]",Bình Tân,60.0,5.0,5.0,,False,True,False,False,4,False,nhà riêng,5.98
280404,"[datetime.datetime(2023, 10, 9, 14, 22)]",Thủ Đức,73.0,3.0,3.0,đông,False,False,True,True,0,False,nhà mặt phố,4.5
280402,"[datetime.datetime(2023, 10, 9, 14, 28)]",Gò Vấp,45.0,4.0,,,False,True,False,True,5,False,nhà mặt phố,5.86
280399,"[datetime.datetime(2023, 10, 9, 15, 2)]",Thủ Đức,92.0,3.0,3.0,đông,False,False,True,True,0,False,nhà riêng,4.5
280398,"[datetime.datetime(2023, 10, 9, 15, 5)]",Thủ Đức,60.0,4.0,4.0,,False,False,True,False,4,False,nhà riêng,6.3
