url,title,post_code,post_date,district,price,square,bedroom,bathroom
https://batdongsan.vn/nha-binh-tan-ma-ngay-aeon-tan-phu-hxh-6m-74m2-chi-54-ty-r259697,NHÀ BÌNH TÂN MÀ NGAY AEON TÂN PHÚ - HXH 6M - 74M2 chỉ 5.4 tỷ,259697,"[datetime.datetime(2023, 2, 10, 15, 19)]",Bình Tân,5.4,,4.0,
https://batdongsan.vn/ngay-trung-tam-q10-su-van-hanh-nha-moi-2-lau-btct-san-rong-rai-gia-chi-315-ty-r259685,"Ngay trung tâm Q.10, Sư Vạn Hạnh, nhà mới 2 lầu BTCT, sân rộng rãi giá chỉ 3.15 tỷ.",259685,"[datetime.datetime(2023, 2, 10, 18, 10)]",Quận 10,3.15,35.0,2.0,2.0
https://batdongsan.vn/can-ban-gap-nha-1-tret-1-lau-52m2-2pn-hem-xe-hoi-so-hong-hoan-cong-gia-chi-4-ty-thuong-luong-r259683,"Cần bán gấp nhà 1 trệt 1 lầu 52m2 2PN hẻm xe hơi, sổ hồng hoàn công, giá chỉ 4 tỷ thương lượng",259683,"[datetime.datetime(2023, 2, 10, 18, 42)]",Quận 9,4.0,52.0,2.0,1.0
https://batdongsan.vn/can-ban-gap-nha-1-tret-1-lau-36m2-2pn-tang-noi-that-gia-chi-2-ty-8-so-hong-lh-0388668882-r259682,"Cần bán gấp nhà 1 trệt 1 lầu 36m2 2PN, tặng nội thất, giá chỉ 2 tỷ 8 sổ hồng, Lh: 0388668882",259682,"[datetime.datetime(2023, 2, 10, 18, 52)]",Quận 9,2.8,36.0,2.0,1.0
https://batdongsan.vn/sieu-pham-vip-nha-lau-moi-dep-hem-ba-gac-duong-binh-tri-dong-binh-tri-dong-binh-tan-r259678,"Siêu phẩm Vip, nhà lầu mới đẹp, hẻm ba gác, đường Bình Trị Đông, Bình Trị Đông, Bình Tân.",259678,"[datetime.datetime(2023, 2, 10, 21, 6)]",Bình Tân,3.7,45.0,2.0,1.0
https://batdongsan.vn/hem-10m-nguyen-oanh-4x24-2pn-p17-go-vap-r259664,Hẻm 10m Nguyễn Oanh 4x24 2pn P17 Gò Vấp,259664,"[datetime.datetime(2023, 2, 10, 10, 14)]",Gò Vấp,7.6,96.0,2.0,1.0
https://batdongsan.vn/nha-quang-trung-4x85-2-tang-38-ty-p8-go-vap-r259663,"Nhà Quang trung 4x8,5 2 tầng 3.8 tỷ P8 Gò Vấp",259663,"[datetime.datetime(2023, 2, 10, 10, 19)]",Gò Vấp,3.8,34.0,2.0,2.0
https://batdongsan.vn/nha-mat-tien-noi-khu-kdc-an-suong-duong-nhua-10-met-view-cong-vien-tan-hung-thuan-q12-chi-9-ty-r259661,Nhà mặt tiền nội khu-KDC An Sương-Đường nhựa 10 mét view công viên-Tân Hưng Thuận-Q.12-Chỉ 9 tỷ .,259661,"[datetime.datetime(2023, 2, 10, 10, 35)]",Quận 12,9.0,90.0,5.0,5.0
https://batdongsan.vn/nha-dien-bien-phu-binh-thanh-hem-rong-rai-chi-3ty4-r259657,"Nhà Điện Biên Phủ, Bình Thạnh, hẻm rộng rãi, chỉ 3ty4",259657,"[datetime.datetime(2023, 2, 10, 10, 59)]",Bình Thạnh,3.4,25.0,2.0,2.0
https://batdongsan.vn/banh-van-tran-p7-tan-binh-4-tang-btct-32m2-chi-5ty8-r259654,"Bành Văn Trân, P7 Tân Bình, 4 tầng BTCT 32m2 chỉ 5tỷ8.",259654,"[datetime.datetime(2023, 2, 10, 11, 15)]",Tân Bình,5.8,32.0,5.0,3.0
https://batdongsan.vn/hxh-tranh-hoang-hoa-tham-phuong-7-binh-thanh-8m-x-13m-chi-19-ty-tl-r259616,"HXH tránh, Hoàng Hoa Thám Phường 7 Bình Thạnh, 8m x 13m, chỉ 19 tỷ TL",259616,"[datetime.datetime(2023, 2, 9, 18, 22)]",Bình Thạnh,19.0,105.0,2.0,2.0
https://batdongsan.vn/ban-nha-hxh-thong-duong-ma-lo-dt-5x12m-3-lau-gia-55-ty-tl-lien-he-ngay-r259605,"Bán nhà HXH thông đường MÃ LÒ, DT: 5x12m, 3 lầu, giá: 5.5 tỷ TL Liên Hệ Ngay",259605,"[datetime.datetime(2023, 2, 9, 13, 48)]",Bình Tân,5.5,60.0,,
https://batdongsan.vn/ban-nha-hxh-8m-duong-le-van-quoi-dt-4x17m-2-lau-gia-63-ty-tl-lien-he-ngay-r259601,"Bán nhà HXH 8M đường LÊ VĂN QUỚI, DT: 4x17m, 2 lầu, giá: 6.3 tỷ TL Liên Hệ Ngay",259601,"[datetime.datetime(2023, 2, 9, 13, 56)]",Bình Tân,6.3,68.0,,
https://batdongsan.vn/nha-hoa-hao-quan-10-55-x-12m2-gia-nhinh-9-ty-r259596,"Nhà Hòa Hảo Quận 10, 5.5 x 12m2, giá nhĩnh 9 tỷ",259596,"[datetime.datetime(2023, 2, 9, 14, 8)]",Quận 10,9.2,66.0,,
https://batdongsan.vn/nha-hoa-hao-quan-10-55-x-12m2-gia-nhinh-9-ty-r259595,"Nhà Hòa Hảo Quận 10, 5.5 x 12m2, giá nhĩnh 9 tỷ",259595,"[datetime.datetime(2023, 2, 9, 14, 8)]",Quận 10,9.2,66.0,,
https://batdongsan.vn/ban-nha-hxh-duong-so-2-ma-lo-dt-4x13m-2-lau-gia-485-ty-tl-lien-he-ngay-r259592,"Bán nhà HXH đường SỐ 2 MÃ LÒ, DT: 4x13m, 2 lầu, giá: 4.85 tỷ TL Liên Hệ Ngay",259592,"[datetime.datetime(2023, 2, 9, 14, 12)]",Bình Tân,4.85,52.0,,
https://batdongsan.vn/ban-nha-hxh-thong-duong-so-1-binh-long-dt-4x135m-gia-45-ty-tl-lien-he-ngay-r259591,"Bán nhà HXH thông đường Số 1 Bình Long, DT: 4x13.5m, giá: 4.5 tỷ TL Liên Hệ Ngay",259591,"[datetime.datetime(2023, 2, 9, 14, 19)]",Bình Tân,4.5,54.0,,
https://batdongsan.vn/ban-nha-mt-duong-dat-moi-dt-4x20m-1-lung-gia-102-ty-tl-lien-he-ngay-r259590,"Bán nhà MT đường ĐẤT MỚI, DT: 4x20m, 1 lửng, giá: 10.2 tỷ TL Liên Hệ Ngay",259590,"[datetime.datetime(2023, 2, 9, 14, 28)]",Bình Tân,10.2,108.0,,
https://batdongsan.vn/ban-nha-hxh-8m-thong-duong-so-18b-dt-8x21m-1-lau-gia-15-ty-tl-lien-he-ngay-r259588,"Bán nhà HXH 8M thông đường SỐ 18B, DT: 8x21m, 1 lầu, giá: 15 tỷ TL Liên Hệ Ngay",259588,"[datetime.datetime(2023, 2, 9, 14, 35)]",Bình Tân,15.0,168.0,,
https://batdongsan.vn/nha-xay-kien-co-4-tang-gan-truong-ptth-tay-thanh-45-ty-r259585,"Nhà xây kiên cố 4 tầng, gần Trường PTTH Tây Thạnh, 4.5 tỷ",259585,"[datetime.datetime(2023, 2, 9, 14, 44)]",Tân Phú,4.5,39.0,3.0,3.0
https://batdongsan.vn/can-ban-gap-biet-thu-816-nguyen-duy-trinh-500m2-1-tret-2-lau-dang-co-hop-thue-55trthang-lh-0388668882-gap-tam-zalo-r259579,"Cần bán gấp biệt thự 816 Nguyễn Duy Trinh, 500m2 1 trệt 2 lầu, đang có hợp thuê 55tr/tháng, LH: 0388668882 gặp Tâm ( zalo )",259579,"[datetime.datetime(2023, 2, 9, 15, 30)]",Quận 9,31.0,500.0,3.0,4.0
https://batdongsan.vn/ban-nha-pho-park-riverside-5x20-1-tret-2-lau-4pn-5wc-full-noi-that-gia-chi-13-ty-5-tl-r259578,"Bán nhà phố Park riverside, 5X20 1 trệt 2 lầu 4PN - 5WC, Full nội thất, giá chỉ 13 tỷ 5 TL",259578,"[datetime.datetime(2023, 2, 9, 15, 37)]",Quận 9,13.5,100.0,4.0,5.0
https://batdongsan.vn/ban-nha-ngop-cho-khach-dau-tu-tran-van-quang-tan-binh-r259577,BÁN NHÀ NGỘP CHO KHÁCH ĐẦU TƯ TRẦN VĂN QUANG TÂN BÌNH,259577,"[datetime.datetime(2023, 2, 9, 15, 42)]",Tân Bình,5.5,98.0,3.0,3.0
https://batdongsan.vn/nha-sat-mat-tien-hem-8m-nguyen-son-tan-phu-102m2-gia-nhinh-9-ty-r259576,"Nhà sát mặt tiền, hẻm 8m Nguyễn Sơn, Tân Phú, 102m2 giá nhĩnh 9 tỷ",259576,"[datetime.datetime(2023, 2, 9, 15, 42)]",Tân Phú,,102.0,,
https://batdongsan.vn/ban-nha-3-tang-dt-80m2-duong-38-hiep-binh-chanh-thu-duc-gia-tot-r259575,"bán nhà 3 tầng, dt 80m2 đường 38 Hiệp Bình Chánh, Thủ Đức, giá tốt",259575,"[datetime.datetime(2023, 2, 9, 15, 49)]",Thủ Đức,7.4,80.0,,
https://batdongsan.vn/nha-3-tang-mat-tien-duong-so-8-p-linh-tay-thu-duc-dt-80m2-r259560,"NHÀ 3 tầng Mặt Tiền Đường Số 8, P. Linh Tây Thủ Đức, dt 80m2",259560,"[datetime.datetime(2023, 2, 9, 10, 21)]",Thủ Đức,8.6,80.0,4.0,4.0
https://batdongsan.vn/388-ty-hxh-le-van-tho-42x9-2pn-san-p8-go-vap-r259552,"3,88 tỷ Hxh Lê Văn Thọ 4,2x9 2pn sân P8 Gò Vấp",259552,"[datetime.datetime(2023, 2, 9, 11, 9)]",Gò Vấp,3.88,38.0,2.0,2.0
https://batdongsan.vn/hxh-nguyen-van-cong-4x9-2-lau-3pn-328-ty-p3-go-vap-r259549,Hxh Nguyễn Văn Công 4x9 2 lầu 3pn 3.28 tỷ P3 Gò Vấp,259549,"[datetime.datetime(2023, 2, 9, 11, 30)]",Gò Vấp,3.28,36.0,3.0,2.0
https://batdongsan.vn/hxh-nguyen-van-cong-4x9-2-lau-3pn-328-ty-p3-go-vap-r259548,Hxh Nguyễn Văn Công 4x9 2 lầu 3pn 3.28 tỷ P3 Gò Vấp,259548,"[datetime.datetime(2023, 2, 9, 11, 30)]",Gò Vấp,3.28,36.0,3.0,2.0
https://batdongsan.vn/24m2-2-tang-ba-hat-q10-chi-3-ty-8-con-thuong-luong-r259545,24m2 2 tầng bà hạt q10 chỉ 3 tỷ 8 còn thương lượng,259545,"[datetime.datetime(2023, 2, 9, 12, 2)]",Quận 10,3.8,24.0,,
https://batdongsan.vn/nha-100m2-ke-mat-tien-ngay-cho-nguyen-thi-bup-tan-chanh-hiep-quan-12-nhinh-3-ty-r259544,Nhà 100m2 - Kế mặt tiền - Ngay chợ  Nguyễn Thị Búp - Tân Chánh Hiệp - Quận 12 - Nhỉnh 3 tỷ.,259544,"[datetime.datetime(2023, 2, 9, 12, 27)]",Quận 12,3.6,100.0,2.0,2.0
https://batdongsan.vn/nha-80m2-3pn-xe-hoi-thong-truong-chinh-thong-song-hanh-tan-hung-thuan-q12-nhinh-4-ty-r259541,Nhà 80m2 - 3PN - Xe hơi thông Trường Chinh thông Song Hành-Tân Hưng Thuận-Q.12-Nhỉnh 4 tỷ.,259541,"[datetime.datetime(2023, 2, 9, 12, 40)]",Quận 12,4.8,100.0,3.0,4.0
https://batdongsan.vn/go-vap-phan-huy-ich-phuong-14-xe-hoi-toi-nha-90m2-3-tang-8-ty-r259537,"Gò Vấp Phan Huy Ích Phường 14, xe hơi tới nhà, 90m2, 3 tầng, 8 tỷ",259537,"[datetime.datetime(2023, 2, 9, 8, 34)]",Gò Vấp,8.0,90.0,3.0,3.0
https://batdongsan.vn/ban-nha-hxh-thong-duong-26-thang-3-dt-4x93m-1-lung-gia-36-ty-tl-lien-he-ngay-r259531,"Bán nhà HXH thông đường 26 tháng 3, DT: 4x9.3m, 1 lửng, giá: 3.6 tỷ TL Liên Hệ Ngay",259531,"[datetime.datetime(2023, 2, 9, 9, 0)]",Bình Tân,3.6,38.0,,
https://batdongsan.vn/ban-nha-hxh-duong-go-xoai-dt-4x175m-2-lau-gia-72-ty-tl-lien-he-ngay-r259528,"Bán nhà HXH đường GÒ XOÀI, DT: 4X17.5m, 2 lầu, giá: 7.2 tỷ TL Liên Hệ Ngay",259528,"[datetime.datetime(2023, 2, 9, 9, 8)]",Bình Tân,7.2,70.0,,
https://batdongsan.vn/go-vap-nha-ban-duong-so-2-phuong-16-duc-1-tret-2-lau-chi-398-ty-r259527,"GÒ VẤP, NHÀ BÁN ĐƯỜNG SỐ 2, PHƯỜNG 16, ĐÚC 1 TRỆT 2 LẦU, CHỈ 3.98 TỶ",259527,"[datetime.datetime(2023, 2, 9, 9, 11)]",Gò Vấp,3.98,35.0,4.0,3.0
https://batdongsan.vn/ban-nha-hxh-duong-le-van-quoi-dt-6x235m-1-lau-gia-75-ty-tl-lien-he-ngay-r259519,"Bán nhà HXH đường LÊ VĂN QUỚI, DT: 6X23.5m, 1 lầu, giá: 7.5 tỷ TL Liên Hệ Ngay",259519,"[datetime.datetime(2023, 2, 9, 9, 24)]",Bình Tân,7.5,141.0,,
https://batdongsan.vn/nha-2-mat-tien-duong-thoang-mat-khu-dan-cu-dong-duc-so-hong-hoan-cong-r259501,"Nhà 2 mặt tiền đường thoáng mát, khu dân cư đông đúc, sổ hồng hoàn công",259501,"[datetime.datetime(2023, 2, 8, 21, 15)]",Quận 12,5.0,222.0,5.0,6.0
https://batdongsan.vn/chi-nhinh-hon-3-ty-co-nha-lau-hem-xe-tai-duong-chien-luoctan-taobinh-tan-r259496,"Chỉ nhỉnh hơn 3 tỷ có nhà lầu, hẻm xe tải, đường Chiến Lược,Tân Tạo,Bình Tân",259496,"[datetime.datetime(2023, 2, 8, 23, 39)]",Bình Tân,3.2,32.0,2.0,2.0
https://batdongsan.vn/ban-nha-mt-duong-so-18b-dt-4x17m-1-lau-gia-65-ty-tl-lien-he-ngay-r259480,"Bán nhà MT đường SỐ 18B, DT: 4x17m, 1 lầu, giá: 6.5 tỷ TL Liên Hệ Ngay",259480,"[datetime.datetime(2023, 2, 8, 14, 0)]",Bình Tân,6.5,68.0,,
https://batdongsan.vn/83-ty-xem-coc-ngay-trung-tam-quan-10-giap-quan-3-r259474,8.3 TỶ XEM & CỌC NGAY TRUNG TÂM QUẬN 10 - GIÁP QUẬN 3,259474,"[datetime.datetime(2023, 2, 8, 15, 15)]",Quận 10,8.3,,,
https://batdongsan.vn/ban-nha-1tret-1lau-duong-so-7-p-linh-trung-thu-duc-dt-68m2-r259473,"Bán nhà 1trệt 1lầu, đường só 7, P. Linh Trung Thủ Đức, dt 68m2",259473,"[datetime.datetime(2023, 2, 8, 15, 32)]",Thủ Đức,5.8,68.0,7.0,7.0
https://batdongsan.vn/nha-moi-hem-rong-tien-kinh-doanh-canh-cc-celadon-chi-43-ty-r259468,"Nhà mới hẻm rộng tiện kinh doanh, cạnh C/c Celadon chỉ 4.3 tỷ",259468,"[datetime.datetime(2023, 2, 8, 15, 52)]",Tân Phú,4.3,46.0,2.0,2.0
https://batdongsan.vn/ban-nha-nguyen-thi-tan-49m2-2-tang-san-thuong-quan-8-chi-46-ty-lh-0972998989-r259457,BÁN NHÀ-NGUYỄN THỊ TẦN-49M2-2 TẦNG-SÂN THƯỢNG-QUẬN 8-CHỈ 4.6 TỶ. LH 0972998989,259457,"[datetime.datetime(2023, 2, 8, 11, 1)]",Quận 8,4.6,49.0,2.0,5.0
https://batdongsan.vn/48m2-hem-xe-hoi-do-cua-khu-vip-thanh-thai-r259449,48m2 hẻm xe hơi đỗ cửa khu vip thành thái,259449,"[datetime.datetime(2023, 2, 8, 11, 45)]",Quận 10,7.9,48.0,6.0,
https://batdongsan.vn/4-tang-duc-btct-gan-mat-tien-so-vuong-dep-q10-r259445,4 tầng đúc BTCT gần mặt tiền sổ vuông đẹp Q10,259445,"[datetime.datetime(2023, 2, 8, 12, 16)]",Quận 10,3.8,20.0,,
https://batdongsan.vn/hoa-hau-binh-thanh-tang-full-noi-that-xin-ngang-4m-chi-495-ty-r259439,HOA HẬU BÌNH THẠNH - TẶNG FULL NỘI THẤT XỊN - NGANG 4m chỉ 4.95 tỷ.,259439,"[datetime.datetime(2023, 2, 8, 10, 14)]",Bình Thạnh,4.95,35.0,2.0,
https://batdongsan.vn/hxh-10m-5x18-le-duc-tho-81-ty-p6-go-vap-r259438,Hxh 10m 5x18 Lê Đức Thọ 8.1 tỷ P6 Gò Vấp,259438,"[datetime.datetime(2023, 2, 8, 10, 11)]",Gò Vấp,8.1,90.0,4.0,4.0
https://batdongsan.vn/ban-nha-1tret-lau-co-them-26-phong-tro-linh-xuan-thu-duc-dt-242m2-r259419,"Bán nhà 1trệt lầu có thêm 26 phòng trọ. Linh Xuân Thủ Đức, dt 242m2",259419,"[datetime.datetime(2023, 2, 8, 9, 51)]",Thủ Đức,11.5,242.0,,
https://batdongsan.vn/nha-rong-an-ninh-cong-hoa-canh-toa-nha-etown-chi-52-ty-r259416,"Nhà rộng an ninh Cộng Hòa, cạnh tòa nhà Etown chỉ 5.2 tỷ",259416,"[datetime.datetime(2023, 2, 8, 9, 59)]",Tân Bình,5.2,76.0,3.0,2.0
https://batdongsan.vn/ban-nha-30m2-no-hau-3tang-3pn-huynh-tan-phat-quan-7-chi-355-ty-lh-0972998989-r259415,BÁN NHÀ-30M2-NỞ HẬU-3TẦNG-3PN-HUỲNH TẤN PHÁT-QUẬN 7-CHỈ 3.55 TỶ. LH 0972998989,259415,"[datetime.datetime(2023, 2, 8, 10, 2)]",Quận 7,3.55,30.0,3.0,3.0
https://batdongsan.vn/hem-9m-4x18-quang-trung-3-lau-p11-go-vap-r259414,Hẻm 9m 4x18 Quang Trung 3 lầu P11 Gò Vấp,259414,"[datetime.datetime(2023, 2, 8, 10, 2)]",Gò Vấp,10.4,72.0,4.0,4.0
https://batdongsan.vn/go-vap-phan-huy-ich-phuong-14-52m2-3-tang-chi-79-ty-r259412,"Gò Vấp, Phan Huy Ích Phường 14, 52m2, 3 tầng chỉ 7.9 tỷ",259412,"[datetime.datetime(2023, 2, 7, 17, 57)]",Gò Vấp,7.9,52.0,3.0,
https://batdongsan.vn/mat-tien-duong-so-1-phuong-4-go-vapngang-625m-93m2-4-tang-113-ty-r259410,"Mặt tiền Đường Số 1 Phường 4 Gò Vấp,ngang 6.25m, 93m2, 4 tầng, 11.3 tỷ",259410,"[datetime.datetime(2023, 2, 7, 18, 55)]",Gò Vấp,11.3,93.0,5.0,5.0
https://batdongsan.vn/chu-gap-ban-giam-1ty5-con-10ty5-duong-32-xe-tai-do-cua-hiem-nha-ban-r259408,Chủ gấp bán giảm 1tỷ5 còn 10tỷ5 đường 3/2 xe tải đỗ cửa hiếm nhà bán.,259408,"[datetime.datetime(2023, 2, 7, 20, 28)]",Quận 10,1.05,45.0,4.0,4.0
https://batdongsan.vn/chu-gap-ban-giam-1ty5-con-10ty5-duong-32-xe-tai-do-cua-hiem-nha-ban-r259407,Chủ gấp bán giảm 1tỷ5 còn 10tỷ5 đường 3/2 xe tải đỗ cửa hiếm nhà bán.,259407,"[datetime.datetime(2023, 2, 7, 20, 28)]",Quận 10,1.5,45.0,4.0,4.0
https://batdongsan.vn/vu-thanh-cong-r259404,Vu Thanh Cong,259404,"[datetime.datetime(2023, 2, 7, 22, 0)]",Tân Phú,10.0,83.3,,
https://batdongsan.vn/gara-otoban-nha-hxh-le-quang-dinh5x10phuong-11binh-thanh-nhinh-6-ty-r259402,"GARA OTO,Bán nhà HxH lê quang định,5x10,phường 11,bình thạnh, nhỉnh 6 tỷ",259402,"[datetime.datetime(2023, 2, 7, 23, 34)]",Bình Thạnh,6.4,50.0,,
https://batdongsan.vn/ban-nha-chinh-chu-hem-1-tret-1-lau-duong-lac-long-quan-q11-29-m2-35-ty-thuong-luong-nhe-r259397,"BÁN NHÀ CHÍNH CHỦ HẺM 1 TRỆT 1 LẦU ĐƯỜNG LẠC LONG QUÂN, Q.11, 29 m2, 3.5 TỶ THƯƠNG LƯỢNG NHẸ",259397,"[datetime.datetime(2023, 2, 7, 16, 43)]",Quận 11,3.5,58.0,2.0,2.0
https://batdongsan.vn/dang-ky-xem-nha-mau-du-an-the-classia-khang-dien-lh-0349805880-zalo-r259394,Đăng ký xem nhà mẫu dự án The Classia Khang Điền - LH 0349805880 (Zalo),259394,"[datetime.datetime(2022, 9, 6, 7, 16)]",Quận 9,18.42,90.0,6.0,6.0
https://batdongsan.vn/nha-pho-vuon-cao-cap-the-classia-khang-dien-quan-9-r259393,Nhà phố vườn cao cấp The Classia Khang Điền Quận 9,259393,"[datetime.datetime(2022, 9, 7, 13, 7)]",Quận 9,18.4,90.0,6.0,6.0
https://batdongsan.vn/ban-nha-hxh-duong-ma-lo-dt-4x12m-3-lau-gia-61-ty-tl-lien-he-ngay-r259380,"Bán nhà HXH đường MÃ LÒ, DT: 4x12m, 3 lầu, giá: 6.1 tỷ TL Liên Hệ Ngay",259380,"[datetime.datetime(2023, 2, 6, 10, 13)]",Bình Tân,6.1,48.0,,
https://batdongsan.vn/ban-nha-mt-duong-ten-lua-dt-4x20m-3-lau-gia-19-ty-tl-lien-he-ngay-r259377,"Bán nhà MT đường TÊN LỬA, DT: 4x20m, 3 lầu, giá: 19 tỷ TL Liên Hệ Ngay",259377,"[datetime.datetime(2023, 2, 6, 10, 37)]",Bình Tân,19.0,80.0,,
https://batdongsan.vn/ban-nha-hxh-thong-duong-chien-luoc-dt-4x10m-1-lau-gia-32-ty-tl-lien-he-ngay-r259376,"Bán nhà HXH thông đường CHIẾN LƯỢC, DT: 4x10m, 1 lầu, giá: 3.2 tỷ TL Liên Hệ Ngay",259376,"[datetime.datetime(2023, 2, 6, 10, 44)]",Bình Tân,3.2,40.0,,
https://batdongsan.vn/dich-vu-quang-cao-game-online-tai-quangcao8s-com-r259364,Dịch vụ quảng cáo Game Online tại Quangcao8s. com,259364,"[datetime.datetime(2023, 2, 6, 13, 44)]",Hóc Môn,,,2.0,2.0
https://batdongsan.vn/ban-nha-tran-huy-lieu-duong-2-chieu-thuan-tien-di-chuyen-dang-co-hop-dong-thue-san-r259345,"Bán nhà Trần Huy Liệu, đường 2 chiều thuận tiện di chuyển, đang có hợp đồng thuê sẵn",259345,"[datetime.datetime(2023, 2, 7, 9, 11)]",Phú Nhuận,21.0,255.0,6.0,5.0
https://batdongsan.vn/mat-tien-pham-van-dong-dt-58m2416m-2-mat-tien-truoc-sau-khu-vip-dong-tien-on-dinh-linh-dong-thu-duc-r259343,"MẶT TIỀN PHẠM VĂN ĐỒNG, DT: 58M2(4×16m), 2 MẶT TIỀN TRƯỚC SAU,  KHU VIP, DÒNG TIỀN ỔN ĐỊNH,  LINH ĐÔNG, THỦ ĐỨC.",259343,"[datetime.datetime(2023, 2, 7, 9, 25)]",Thủ Đức,16.5,58.0,4.0,4.0
https://batdongsan.vn/mat-tien-kinh-danh-shophouse-khang-dien-dt152m2-2-tang-khu-vip-phu-huu-thu-duc-chi-nhinh-9-ty-r259342,"MẶT TIỀN KINH DANH, SHOPHOUSE  KHANG ĐIỀN, DT:152M2, 2 TẦNG, KHU VIP, PHÚ HỮU, THỦ ĐỨC, CHỈ NHỈNH 9 TỶ.",259342,"[datetime.datetime(2023, 2, 7, 9, 28)]",Quận 9,9.2,152.0,2.0,4.0
https://batdongsan.vn/ban-biet-thu-rong-230m2-p-tan-phu-quan-9-cu-gia-125-ty-r259332,"Bán biệt thự rộng 230m2, P. Tân Phú Quận 9 cũ , giá 12,5 tỷ",259332,"[datetime.datetime(2023, 2, 7, 10, 20)]",Quận 9,12.5,230.0,,
https://batdongsan.vn/hxh-duong-quang-ham-45x12-53-ty-p5-go-vap-r259328,"Hxh Dương Quảng Hàm 4,5x12 5.3 tỷ P5 Gò Vấp",259328,"[datetime.datetime(2023, 2, 7, 11, 4)]",Gò Vấp,5.3,54.0,2.0,2.0
https://batdongsan.vn/gap-duong-quang-ham-2-lau-st-8x16-p6-go-vap-r259325,Gấp Dương Quảng Hàm 2 lầu st 8x16 P6 Gò Vấp,259325,"[datetime.datetime(2023, 2, 7, 11, 13)]",Gò Vấp,14.0,128.0,3.0,3.0
https://batdongsan.vn/nha-smart-home-moi-xay-nguyen-quy-anh-gan-aeon-495-ty-r259315,"Nhà smart home mới xây Nguyễn Quý Anh, gần Aeon, 4.95 tỷ",259315,"[datetime.datetime(2023, 2, 7, 13, 49)]",Tân Phú,4.95,44.0,3.0,2.0
https://batdongsan.vn/nha-smart-home-moi-xay-nguyen-quy-anh-gan-aeon-495-ty-r259314,"Nhà smart home mới xây Nguyễn Quý Anh, gần Aeon, 4.95 tỷ",259314,"[datetime.datetime(2023, 2, 7, 13, 49)]",Tân Phú,4.95,44.0,3.0,2.0
https://batdongsan.vn/giam-sap-san-nha-5-tang-hem-xe-hoi-duong-18b-binh-hung-hoa-a-binh-tan-r259310,"Giảm sập sàn, nhà 5 tầng, hẻm xe hơi, đường 18B, Bình Hưng Hòa A, Bình Tân",259310,"[datetime.datetime(2023, 2, 7, 14, 7)]",Bình Tân,4.7,48.0,4.0,4.0
https://batdongsan.vn/115m2-hem-xe-hoi-gia-mem-52-ty-khu-vuc-an-ninh-o-tot-r259309,"115m2 hẻm xe hơi, giá mềm 5,2 tỷ, khu vuc an ninh, ở tốt",259309,"[datetime.datetime(2023, 2, 7, 14, 25)]",Quận 8,5.2,115.0,3.0,2.0
https://batdongsan.vn/thu-nhap-120tr-thang-toan-nha-quan-11-6m-x-20m-6-lau-gia-199-ty-r259298,THU NHẬP 120TR/ THÁNG TOÀN NHÀ QUẬN 11 (6m x 20m). 6 LẦU - Giá 19.9 tỷ,259298,"[datetime.datetime(2023, 2, 7, 15, 51)]",Quận 11,19.9,120.0,,
https://batdongsan.vn/soc-soc-tang-1-ty-neu-co-can-tot-hon-phuong-9-quan-11-gia-76-ty-qua-re-4-x-13m-4-tang-r259294,"SỐC SỐC ! TẶNG 1 TỶ NẾU CÓ CĂN TỐT HƠN ! PHƯỜNG 9, QUẬN 11 giá 7.6 Tỷ QUÁ RẺ (4 x 13m. 4 TẦNG )",259294,"[datetime.datetime(2023, 2, 7, 16, 1)]",Quận 11,7.6,45.0,,
https://batdongsan.vn/duong-so-8-phuong-11-go-vap-42m2-4-tang-chi-7-ty-200-r259286,"Đường Số 8 Phường 11 Gò Vấp, 42m2, 4 tầng, chỉ 7 tỷ 200",259286,"[datetime.datetime(2023, 2, 6, 14, 48)]",Gò Vấp,7.2,42.0,5.0,4.0
https://batdongsan.vn/hem-10m-4x22-nguyen-van-luong-82ty-p7-go-vap-r259284,Hẻm 10m 4x22 Nguyễn Văn Lượng 8.2tỷ P7 Gò Vấp,259284,"[datetime.datetime(2023, 2, 6, 14, 54)]",Gò Vấp,8.2,88.0,4.0,4.0
https://batdongsan.vn/hxh-5x12-hoang-van-thu-3-lau-86-ty-p2-tan-binh-r259282,Hxh 5x12 Hoàng Văn Thụ 3 lầu 8.6 tỷ P2 Tân Bình,259282,"[datetime.datetime(2023, 2, 6, 15, 2)]",Tân Bình,8.6,60.0,4.0,3.0
https://batdongsan.vn/nha-moi-dep-duong-so-59-phuong-14-go-vap-32m2-3-tang-chi-425-ty-r259279,"Nhà mới, đẹp, Đường Số 59 Phường 14 Gò Vấp, 32m2, 3 tầng chỉ 4.25 tỷ",259279,"[datetime.datetime(2023, 2, 6, 15, 44)]",Gò Vấp,4.25,32.0,3.0,3.0
https://batdongsan.vn/mau-cua-nhua-mau-trang-lap-dat-phong-ngu-moi-nhat-2023-r282300,Mẫu cửa nhựa màu trắng lắp đặt phòng ngủ mới nhất 2023,282300,"[datetime.datetime(2023, 10, 30, 14, 34)]",Thủ Đức,,,,
